Feature	Gain
Visa_msaldototal_lag1	0.0
Visa_msaldopesos_lag1	0.0
Visa_msaldodolares_lag1	0.0
Visa_mconsumospesos_lag1	0.0
Visa_mconsumosdolares_lag1	0.0
Visa_mlimitecompra_lag1	0.0
Visa_madelantopesos_lag1	0.0
Visa_madelantodolares_lag1	0.0
Visa_fultimo_cierre_lag1	0.0
Visa_mpagado_lag1	0.0
Visa_mpagospesos_lag1	0.0
Visa_mpagosdolares_lag1	0.0
Visa_fechaalta_lag1	0.0
Visa_mconsumototal_lag1	0.0
Visa_cconsumos_lag1	0.0
Visa_cadelantosefectivo_lag1	0.0
ctrx_quarter_normalizado_lag1	0.0
mpayroll_sobre_edad_lag1	0.0
active_quarter_lag2	0.0
cliente_vip_lag2	0.0
internet_lag2	0.0
cliente_antiguedad_lag2	0.0
mrentabilidad_lag2	0.0
mcomisiones_lag2	0.0
mpasivos_margen_lag2	0.0
cproductos_lag2	0.0
ccuenta_corriente_lag2	0.0
